,movieid,title,year,romance,sci-fi,animation,film-noir,musical,adventure,thriller,horror,documentary,fantasy,mystery,children,comedy,crime,western,imax,war,drama,action,pc1,pc2,tsne_1,tsne_2,cluster_no
8962,136859,The Lovers,2015.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11414704018837919,0.769491717413494,20.10164,51.799713,20
8963,136864,Batman v Superman: Dawn of Justice,2016.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.10219994648046697,1.16511995680112,14.923016,46.281982,5
8964,136912,God Loves Caviar,2012.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12673268401460744,0.4030197895039876,35.70578,56.365376,0
8965,136958,Mortuary,1983.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03219442656654222,0.33251185268022115,-71.32945,-11.0475235,14
8966,137218,April Morning,1988.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-10.126577,1.6188462,10
8967,137337,Amy,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07529304578560245,0.18354212983446055,43.55532,-24.024673,25
8968,137345,That Demon Within,2014.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.36512585674295817,0.6067675660512342,53.78969,-9.295723,8
8969,137517,Carnival Magic,1981.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.48626126160587746,-0.32853154032607845,50.11599,36.396885,31
8970,137595,Magic Mike XXL,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-7.773254,-40.358543,2
8971,137857,The Jungle Book,2016.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.42037435155984904,-0.08693981593980758,26.33982,35.475235,15
8972,137859,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans,1993.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1379645150411451,0.9213244922047203,4.4751782,68.54957,30
8973,137863,Dragon Ball Z: Resurrection of F,2015.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1957239043183466,1.0013244551661415,9.678195,40.749054,5
8974,138036,The Man from U.N.C.L.E.,2015.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.7510065423285494,0.5724557103063416,-1.190034,30.493706,19
8975,138186,Sorrow,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.7054137098569331,-0.14681991934234676,-22.778683,-59.14131,17
8976,138204,7 Days in Hell,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,22.844501,-8.23777,3
8977,138208,The Walk,2015.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.7713636599767703,0.18777192564964004,23.478334,27.375544,12
8978,138210,13 Hours,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-10.126577,1.6188462,10
8979,138396,There Will Come a Day,2013.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-7.773254,-40.358543,2
8980,138546,The Opposite Sex,2014.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,22.844501,-8.23777,3
8981,138610,The Gallows,2015.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.2610354925731774,0.6872235572310905,7.5394797,-56.865017,11
8982,138632,Tokyo Tribe,2014.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,-0.7590544892662388,0.36419649743085997,-71.21178,44.374718,7
8983,138702,Feast,2014.0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.4135912785735249,-0.8891217469250738,11.739689,-47.034584,6
8984,138798,Joe Dirt 2: Beautiful Loser,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,22.844501,-8.23777,3
8985,138835,Return to Treasure Island,1988.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9044678235155889,0.19135645651622601,20.854921,13.547289,23
8986,138966,Nasu: Summer in Andalusia,2003.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14319233007536752,0.23003078957302533,60.021,-53.31463,18
8987,139052,Dark Places,2015.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-0.9150133777525701,-7.510982995409258e-05,-29.588552,10.311768,12
8988,139130,Afro Samurai,2007.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,-0.4091425205333115,0.43136488676092494,2.394671,39.823486,5
8989,139157,Massu Engira Maasilamani,2015.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.4343530908210157,0.40695749978802026,-46.282898,-11.374299,11
8990,139385,The Revenant,2015.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.47813374083705057,-0.1669397789012289,27.91743,28.31256,15
8991,139415,Irrational Man,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.6767623624548965,-0.3179037069048513,-20.901026,-60.67768,17
8992,139511,Exte: Hair Extensions,2007.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03219442656654222,0.33251185268022115,-68.82373,-11.28252,14
8993,139640,Ooops! Noah is Gone...,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14319233007536752,0.23003078957302533,60.02102,-53.314617,18
8994,139642,Southpaw,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.61513537596333,0.0411704749579244,61.00742,35.948288,26
8995,139644,Sicario,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.7545251701846678,-0.26415901799817465,-25.599863,-63.981182,17
8996,139655,Goodnight Mommy (Ich seh ich seh),2014.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.8081425281476339,0.19726395178729522,-57.108173,32.223713,12
8997,139717,10 Cent Pistol,2015.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.36512585674295817,0.6067675660512342,53.78969,-9.295723,8
8998,139747,Before We Go,2014.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1305522569536927,-0.15420021130848807,38.840492,44.7201,9
8999,139855,Anomalisa,2015.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.8963403027467619,0.029764695091376202,-34.249218,1.0900196,29
9000,139857,Colonia,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.23238414517114087,0.5161397696685858,63.794846,-21.682379,1
9001,139859,Ghost in the Shell Arise - Border 2: Ghost Whispers,2013.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.23232971587569387,1.2668426984596053,-32.3669,55.867283,13
9002,139915,How to Make Love Like an Englishman,2014.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-34.697666,-27.615234,16
9003,139994,Fracchia contro Dracula,1985.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7275830099607352,0.052245795237151026,-43.241318,-1.9357883,3
9004,140016,Always Watching: A Marble Hornets Story,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03219442656654222,0.33251185268022115,-71.32945,-11.0475235,14
9005,140038,Madly in Love,1981.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,18.37732,-5.6832457,3
9006,140110,The Intern,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
9007,140133,Hollywood Chainsaw Hookers,1988.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7275830099607352,0.052245795237151026,-43.63947,-2.6435742,3
9008,140162,Love,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,36.18758,11.499028,9
9009,140174,Room,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-10.126577,1.6188462,10
9010,140237,The Runner,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-10.126577,1.6188462,10
9011,140247,The Gift,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.5726719982851157,-0.23744771572499523,69.69536,17.32712,14
9012,140265,George Carlin: Jammin' in New York,1992.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
9013,140267,The Witch,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03219442656654222,0.33251185268022115,-71.32945,-11.0475235,14
9014,140289,Men & Chicken,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-7.773254,-40.358543,2
9015,140301,The Escort,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-34.697666,-27.615234,16
9016,140359,Doctor Who: The Waters of Mars,2009.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.22572558925402478,0.6821193813706666,23.512058,50.21782,0
9017,140481,"Family Guy Presents: Something, Something, Something, Dark Side",2009.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8274035117384697,0.18216295822024223,-44.220455,34.572777,18
9018,140523,"Visit, The",2015.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7275830099607352,0.052245795237151026,-43.6924,-1.9003655,3
9019,140525,Secret in Their Eyes,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.7545251701846678,-0.26415901799817465,-25.59993,-63.980797,17
9020,140541,The Electric Hotel,1908.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8274035117384697,0.18216295822024223,-44.22045,34.573578,18
9021,140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.7706816291797948,-0.09672392760860968,-78.540276,-39.36121,3
9022,140627,Battle For Sevastopol,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.519784136072161,-0.745080152841893,56.816975,22.722975,9
9023,140711,American Ultra,2015.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.38071231141171014,0.9179739165612268,-34.17876,53.416996,13
9024,140715,Straight Outta Compton,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-10.126577,1.6188462,10
9025,140725,Cop Car,2015.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.36512585674295817,0.6067675660512342,54.220257,-9.493612,8
9026,140737,The Lost Room,2006.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-0.03027236956424215,0.7448746952312384,15.85858,70.37617,5
9027,140816,Tangerine,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-7.773254,-40.358543,2
9028,140850,Every Secret Thing,2014.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-1.0477550893243877,0.09055268655269443,-53.63176,19.29116,22
9029,140852,964 Pinocchio,1991.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02101702483545126,0.5649100787705081,-51.78549,53.035877,14
9030,140928,Joy,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-7.773254,-40.358543,2
9031,140956,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.3146762719824829,1.1982399740042966,-31.491394,53.96261,13
9032,141004,Victor Frankenstein,2015.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.5838494000162068,-0.005049489634708412,-50.392662,49.284557,14
9033,141131,Guardians,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06084577396857909,0.1614280651177168,43.05113,-61.76329,25
9034,141400,Invincible Shaolin,1978.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.010268951111672019,0.6111300433631409,14.723339,76.05409,30
9035,141408,Scouts Guide to the Zombie Apocalypse,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.6564682848804841,0.5019477734825751,-54.190533,2.5520642,24
9036,141422,Suffragette,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-10.126577,1.6188462,10
9037,141513,Fort Tilden,2014.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
9038,141544,Turbo Kid,2015.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0444405572032653,1.0851199938396985,11.631754,55.020515,20
9039,141646,The Unauthorized Saved by the Bell Story,2014.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-7.773254,-40.358543,2
9040,141668,War Room,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-10.126577,1.6188462,10
9041,141688,Legend,2015.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.36512585674295817,0.6067675660512342,54.10349,-9.307416,8
9042,141718,Deathgasm,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7275830099607352,0.052245795237151026,-43.889656,-2.9523017,3
9043,141749,The Danish Girl,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-10.126577,1.6188462,10
9044,141799,Cooties,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7275830099607352,0.052245795237151026,-44.047695,-2.3768096,3
9045,141810,Autumn Marathon,1979.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-7.773254,-40.358543,2
9046,141816,12 Chairs,1976.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8221212674088004,0.12275373206091746,13.423175,16.693512,19
9047,141818,Ordinary Miracle,1978.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.2788338047734293,-0.9244258741953533,18.942911,-33.681995,6
9048,141820,Old Men: Robbers,1971.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
9049,141830,Unbelievable Adventures of Italians in Russia,1974.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8221212674088004,0.12275373206091746,13.411395,16.689358,19
9050,141836,It Can't Be!,1975.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,22.844501,-8.23777,3
9051,141844,12 Chairs,1971.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8221212674088004,0.12275373206091746,13.411397,16.689373,19
9052,141846,Steve Jobs: The Man in the Machine,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07529304578560245,0.18354212983446055,43.55532,-24.024673,25
9053,141866,Green Room,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06084577396857909,0.1614280651177168,43.05129,-61.7632,25
9054,141890,Beasts of No Nation,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.589490619057275,-0.42945187641568844,-4.7014356,-72.520325,10
9055,141928,Bloodsucking Bastards,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7275830099607352,0.052245795237151026,-42.943386,-2.1205235,3
9056,141994,Saving Christmas,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.8664046643332803,-0.07213662654896141,-46.365513,-50.141136,18
9057,142020,Oscar,1967.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
9058,142056,Iron Man & Hulk: Heroes United,2013.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1379645150411451,0.9213244922047203,4.4751678,68.54955,30
9059,142074,Knock Knock,2015.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,-0.3937772041449947,0.7778513536137388,-62.869064,-28.04942,11
9060,142115,The Blue Planet,2001.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07529304578560245,0.18354212983446055,43.55532,-24.024673,25
9061,142196,Cornered!,2009.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7275830099607352,0.052245795237151026,-42.943386,-2.1205235,3
9062,142222,Demolition,2016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-10.126577,1.6188462,10
9063,142366,Cigarette Burns,2005.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.2610354925731774,0.6872235572310905,6.873156,-61.184593,11
9064,142372,Our Brand Is Crisis,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-7.773254,-40.358543,2
9065,142420,High Rise,2015.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6263127776944214,0.27356870104821146,-26.732077,44.418392,28
9066,142422,The Night Before,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
9067,142424,Into the Forest,2015.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5551980526141702,-0.17613327719721272,-30.797678,38.86984,10
9068,142444,The Editor,2015.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.6498202022309635,0.10599048414382743,-43.9531,-0.43294898,3
9069,142448,Everest,2015.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.7713636599767703,0.18777192564964004,23.479126,27.374866,12
9070,142456,The Brand New Testament,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06084577396857909,0.1614280651177168,43.051212,-61.7637,25
9071,142488,Spotlight,2015.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.23238414517114087,0.5161397696685858,64.496765,-21.115583,1
9072,142507,Pawn Sacrifice,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-10.126577,1.6188462,10
9073,142509,Hardcore Henry,2015.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0444405572032653,1.0851199938396985,11.407071,54.526424,20
9074,142536,Burnt,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-10.126577,1.6188462,10
9075,142550,Ryuzo and the Seven Henchmen,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6851196322825207,0.33086398592007055,-58.426826,3.5267804,24
9076,142558,If I Were a Rich Man,2002.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
9077,142598,Last Shift,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03219442656654222,0.33251185268022115,-68.82373,-11.28252,14
9078,142602,"F*ck You, Goethe 2",2015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
9079,142831,Garam Masala,2005.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
9080,142961,Life Eternal,2015.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.33026272665123463,0.32650150860816424,59.69323,-4.301193,8
9081,142997,Hotel Transylvania 2,2015.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8385809134695604,-0.05023526787004498,-64.56655,-50.19154,18
9082,143001,Anti-Social,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.07189593760323848,0.25205586150036524,27.925886,-74.60038,17
9083,143031,Jump In!,2007.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.22107441549622756,-1.0044258371567747,18.670795,-39.175,6
9084,143245,The Little Prince,2015.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.20095171935256895,0.31003075253444645,48.709663,48.92851,31
9085,143255,Narcopolis,2014.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.3213243546320031,0.8022826846655489,-11.222605,51.14356,13
9086,143257,Ashby,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-7.773254,-40.358543,2
9087,143355,Wonder Woman,2017.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1133773482115579,0.9327217307108329,6.3162165,40.396477,5
9088,143365,The Circle,2016.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.8484279717538896,0.17857842735365614,-32.251522,31.675339,12
9089,143367,Silence,2016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.8372505700227988,-0.05381979873663059,-30.763388,68.157715,12
9090,143385,Bridge of Spies,2015.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.8372505700227988,-0.05381979873663059,-30.481344,67.78327,12
9091,143410,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06084577396857909,0.1614280651177168,43.05129,-61.763195,25
9092,143458,The Great Hypnotist,2014.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-0.9150133777525701,-7.510982995409258e-05,-29.588552,10.311768,12
9093,143472,Into the Grizzly Maze,2015.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.3321502176534285,1.1369255354765144,23.502787,71.43754,27
9094,143511,Human,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07529304578560245,0.18354212983446055,43.55532,-24.024673,25
9095,143525,Chasuke's Journey,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-7.773254,-40.358543,2
9096,143559,L.A. Slasher,2015.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.681252035068156,0.051789767018716446,63.61636,-3.1744936,21
9097,143859,"Hail, Caesar!",2016.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
9098,143896,How To Change The World,2015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07529304578560245,0.18354212983446055,43.55532,-24.024673,25
9099,143969,Er ist wieder da,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
9100,144210,Just Eat It: A Food Waste Story,2014.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07529304578560245,0.18354212983446055,41.94996,-21.52494,25
9101,144222,Bros Before Hos,2013.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
9102,144262,Slow Learners,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-34.697666,-27.615234,16
9103,144352,Unforgiven,2013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,-0.7478770875351476,0.1317982713405728,-73.274994,43.83953,7
9104,144478,"Sex, Drugs & Taxation",2013.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-7.773254,-40.358543,2
9105,144522,Sky High,2003.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.3321502176534285,1.1369255354765144,23.502752,71.43746,27
9106,144606,Confessions of a Dangerous Mind,2002.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,-0.20489721521530938,-0.5590863362232571,-25.226097,22.521803,32
9107,144620,Goosebumps,2015.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7934699200067638,0.293837519623422,10.483514,14.659752,19
9108,144714,The Perfect Guy,2015.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.8372505700227988,-0.05381979873663059,-30.859291,69.5725,12
9109,144716,Rock the Kasbah,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,22.844501,-8.23777,3
9110,144734,Freaks of Nature,2015.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.716405608229644,0.2846440213274381,-47.18712,42.94273,14
9111,144976,Bone Tomahawk,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.031179684233983374,0.33828889207133606,-70.7068,-9.005006,14
9112,145080,Extraordinary Tales,2015.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.036778174943559415,0.4548592660422062,-65.28214,-18.106575,14
9113,145150,The Dressmaker,2015.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.14186198662860625,-0.33408585617970094,-17.127672,-37.430557,2
9114,145283,Nowitzki: The Perfect Shot,2014.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07529304578560245,0.18354212983446055,43.55532,-24.024673,25
9115,145418,Trumbo,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-10.126577,1.6188462,10
